s1,s2,Re(r_ibc3_reduced.tm),Im(r_ibc3_reduced.tm),Abs(r_ibc3_reduced.tm),Arg(r_ibc3_reduced.tm),Re(r_ibc3_reduced.te),Im(r_ibc3_reduced.te),Abs(r_ibc3_reduced.te),Arg(r_ibc3_reduced.te)
+1.34200000E+00,+0.00000000E+00,-3.11040514E+00,+0.00000000E+00,+3.11040514E+00,+3.14159265E+00,-2.06540798E+00,+0.00000000E+00,+2.06540798E+00,+3.14159265E+00
+1.34300000E+00,+0.00000000E+00,-3.11311242E+00,+0.00000000E+00,+3.11311242E+00,+3.14159265E+00,-2.06586485E+00,+0.00000000E+00,+2.06586485E+00,+3.14159265E+00
+1.34400000E+00,+0.00000000E+00,-3.11581987E+00,+0.00000000E+00,+3.11581987E+00,+3.14159265E+00,-2.06632032E+00,+0.00000000E+00,+2.06632032E+00,+3.14159265E+00
+1.34500000E+00,+0.00000000E+00,-3.11852748E+00,+0.00000000E+00,+3.11852748E+00,+3.14159265E+00,-2.06677441E+00,+0.00000000E+00,+2.06677441E+00,+3.14159265E+00
+1.34600000E+00,+0.00000000E+00,-3.12123524E+00,+0.00000000E+00,+3.12123524E+00,+3.14159265E+00,-2.06722709E+00,+0.00000000E+00,+2.06722709E+00,+3.14159265E+00
+1.34700000E+00,+0.00000000E+00,-3.12394311E+00,+0.00000000E+00,+3.12394311E+00,+3.14159265E+00,-2.06767837E+00,+0.00000000E+00,+2.06767837E+00,+3.14159265E+00
+1.34800000E+00,+0.00000000E+00,-3.12665109E+00,+0.00000000E+00,+3.12665109E+00,+3.14159265E+00,-2.06812824E+00,+0.00000000E+00,+2.06812824E+00,+3.14159265E+00
+1.34900000E+00,+0.00000000E+00,-3.12935916E+00,+0.00000000E+00,+3.12935916E+00,+3.14159265E+00,-2.06857671E+00,+0.00000000E+00,+2.06857671E+00,+3.14159265E+00
+1.35000000E+00,+0.00000000E+00,-3.13206730E+00,+0.00000000E+00,+3.13206730E+00,+3.14159265E+00,-2.06902376E+00,+0.00000000E+00,+2.06902376E+00,+3.14159265E+00
+1.35100000E+00,+0.00000000E+00,-3.13477549E+00,+0.00000000E+00,+3.13477549E+00,+3.14159265E+00,-2.06946940E+00,+0.00000000E+00,+2.06946940E+00,+3.14159265E+00
+1.35200000E+00,+0.00000000E+00,-3.13748371E+00,+0.00000000E+00,+3.13748371E+00,+3.14159265E+00,-2.06991362E+00,+0.00000000E+00,+2.06991362E+00,+3.14159265E+00
+1.35300000E+00,+0.00000000E+00,-3.14019195E+00,+0.00000000E+00,+3.14019195E+00,+3.14159265E+00,-2.07035642E+00,+0.00000000E+00,+2.07035642E+00,+3.14159265E+00
+1.35400000E+00,+0.00000000E+00,-3.14290018E+00,+0.00000000E+00,+3.14290018E+00,+3.14159265E+00,-2.07079779E+00,+0.00000000E+00,+2.07079779E+00,+3.14159265E+00
+1.35500000E+00,+0.00000000E+00,-3.14560840E+00,+0.00000000E+00,+3.14560840E+00,+3.14159265E+00,-2.07123774E+00,+0.00000000E+00,+2.07123774E+00,+3.14159265E+00
+1.35600000E+00,+0.00000000E+00,-3.14831659E+00,+0.00000000E+00,+3.14831659E+00,+3.14159265E+00,-2.07167625E+00,+0.00000000E+00,+2.07167625E+00,+3.14159265E+00
+1.35700000E+00,+0.00000000E+00,-3.15102472E+00,+0.00000000E+00,+3.15102472E+00,+3.14159265E+00,-2.07211333E+00,+0.00000000E+00,+2.07211333E+00,+3.14159265E+00
+1.35800000E+00,+0.00000000E+00,-3.15373279E+00,+0.00000000E+00,+3.15373279E+00,+3.14159265E+00,-2.07254898E+00,+0.00000000E+00,+2.07254898E+00,+3.14159265E+00
+1.35900000E+00,+0.00000000E+00,-3.15644076E+00,+0.00000000E+00,+3.15644076E+00,+3.14159265E+00,-2.07298318E+00,+0.00000000E+00,+2.07298318E+00,+3.14159265E+00
+1.36000000E+00,+0.00000000E+00,-3.15914864E+00,+0.00000000E+00,+3.15914864E+00,+3.14159265E+00,-2.07341595E+00,+0.00000000E+00,+2.07341595E+00,+3.14159265E+00
+1.36100000E+00,+0.00000000E+00,-3.16185640E+00,+0.00000000E+00,+3.16185640E+00,+3.14159265E+00,-2.07384727E+00,+0.00000000E+00,+2.07384727E+00,+3.14159265E+00
+1.36200000E+00,+0.00000000E+00,-3.16456403E+00,+0.00000000E+00,+3.16456403E+00,+3.14159265E+00,-2.07427714E+00,+0.00000000E+00,+2.07427714E+00,+3.14159265E+00
+1.36300000E+00,+0.00000000E+00,-3.16727150E+00,+0.00000000E+00,+3.16727150E+00,+3.14159265E+00,-2.07470557E+00,+0.00000000E+00,+2.07470557E+00,+3.14159265E+00
+1.36400000E+00,+0.00000000E+00,-3.16997881E+00,+0.00000000E+00,+3.16997881E+00,+3.14159265E+00,-2.07513254E+00,+0.00000000E+00,+2.07513254E+00,+3.14159265E+00
+1.36500000E+00,+0.00000000E+00,-3.17268594E+00,+0.00000000E+00,+3.17268594E+00,+3.14159265E+00,-2.07555806E+00,+0.00000000E+00,+2.07555806E+00,+3.14159265E+00
+1.36600000E+00,+0.00000000E+00,-3.17539287E+00,+0.00000000E+00,+3.17539287E+00,+3.14159265E+00,-2.07598213E+00,+0.00000000E+00,+2.07598213E+00,+3.14159265E+00
+1.36700000E+00,+0.00000000E+00,-3.17809958E+00,+0.00000000E+00,+3.17809958E+00,+3.14159265E+00,-2.07640474E+00,+0.00000000E+00,+2.07640474E+00,+3.14159265E+00
+1.36800000E+00,+0.00000000E+00,-3.18080607E+00,+0.00000000E+00,+3.18080607E+00,+3.14159265E+00,-2.07682588E+00,+0.00000000E+00,+2.07682588E+00,+3.14159265E+00
+1.36900000E+00,+0.00000000E+00,-3.18351231E+00,+0.00000000E+00,+3.18351231E+00,+3.14159265E+00,-2.07724557E+00,+0.00000000E+00,+2.07724557E+00,+3.14159265E+00
+1.37000000E+00,+0.00000000E+00,-3.18621830E+00,+0.00000000E+00,+3.18621830E+00,+3.14159265E+00,-2.07766380E+00,+0.00000000E+00,+2.07766380E+00,+3.14159265E+00
+1.37100000E+00,+0.00000000E+00,-3.18892400E+00,+0.00000000E+00,+3.18892400E+00,+3.14159265E+00,-2.07808056E+00,+0.00000000E+00,+2.07808056E+00,+3.14159265E+00
+1.37200000E+00,+0.00000000E+00,-3.19162942E+00,+0.00000000E+00,+3.19162942E+00,+3.14159265E+00,-2.07849585E+00,+0.00000000E+00,+2.07849585E+00,+3.14159265E+00
+1.37300000E+00,+0.00000000E+00,-3.19433454E+00,+0.00000000E+00,+3.19433454E+00,+3.14159265E+00,-2.07890968E+00,+0.00000000E+00,+2.07890968E+00,+3.14159265E+00
+1.37400000E+00,+0.00000000E+00,-3.19703933E+00,+0.00000000E+00,+3.19703933E+00,+3.14159265E+00,-2.07932203E+00,+0.00000000E+00,+2.07932203E+00,+3.14159265E+00
+1.37500000E+00,+0.00000000E+00,-3.19974379E+00,+0.00000000E+00,+3.19974379E+00,+3.14159265E+00,-2.07973291E+00,+0.00000000E+00,+2.07973291E+00,+3.14159265E+00
+1.37600000E+00,+0.00000000E+00,-3.20244790E+00,+0.00000000E+00,+3.20244790E+00,+3.14159265E+00,-2.08014232E+00,+0.00000000E+00,+2.08014232E+00,+3.14159265E+00
+1.37700000E+00,+0.00000000E+00,-3.20515164E+00,+0.00000000E+00,+3.20515164E+00,+3.14159265E+00,-2.08055026E+00,+0.00000000E+00,+2.08055026E+00,+3.14159265E+00
+1.37800000E+00,+0.00000000E+00,-3.20785501E+00,+0.00000000E+00,+3.20785501E+00,+3.14159265E+00,-2.08095672E+00,+0.00000000E+00,+2.08095672E+00,+3.14159265E+00
+1.37900000E+00,+0.00000000E+00,-3.21055799E+00,+0.00000000E+00,+3.21055799E+00,+3.14159265E+00,-2.08136170E+00,+0.00000000E+00,+2.08136170E+00,+3.14159265E+00
+1.38000000E+00,+0.00000000E+00,-3.21326056E+00,+0.00000000E+00,+3.21326056E+00,+3.14159265E+00,-2.08176520E+00,+0.00000000E+00,+2.08176520E+00,+3.14159265E+00
+1.38100000E+00,+0.00000000E+00,-3.21596270E+00,+0.00000000E+00,+3.21596270E+00,+3.14159265E+00,-2.08216723E+00,+0.00000000E+00,+2.08216723E+00,+3.14159265E+00
+1.38200000E+00,+0.00000000E+00,-3.21866442E+00,+0.00000000E+00,+3.21866442E+00,+3.14159265E+00,-2.08256777E+00,+0.00000000E+00,+2.08256777E+00,+3.14159265E+00
+1.38300000E+00,+0.00000000E+00,-3.22136568E+00,+0.00000000E+00,+3.22136568E+00,+3.14159265E+00,-2.08296683E+00,+0.00000000E+00,+2.08296683E+00,+3.14159265E+00
+1.38400000E+00,+0.00000000E+00,-3.22406648E+00,+0.00000000E+00,+3.22406648E+00,+3.14159265E+00,-2.08336441E+00,+0.00000000E+00,+2.08336441E+00,+3.14159265E+00
+1.38500000E+00,+0.00000000E+00,-3.22676680E+00,+0.00000000E+00,+3.22676680E+00,+3.14159265E+00,-2.08376050E+00,+0.00000000E+00,+2.08376050E+00,+3.14159265E+00
+1.38600000E+00,+0.00000000E+00,-3.22946663E+00,+0.00000000E+00,+3.22946663E+00,+3.14159265E+00,-2.08415511E+00,+0.00000000E+00,+2.08415511E+00,+3.14159265E+00
+1.38700000E+00,+0.00000000E+00,-3.23216596E+00,+0.00000000E+00,+3.23216596E+00,+3.14159265E+00,-2.08454823E+00,+0.00000000E+00,+2.08454823E+00,+3.14159265E+00
+1.38800000E+00,+0.00000000E+00,-3.23486477E+00,+0.00000000E+00,+3.23486477E+00,+3.14159265E+00,-2.08493987E+00,+0.00000000E+00,+2.08493987E+00,+3.14159265E+00
+1.38900000E+00,+0.00000000E+00,-3.23756305E+00,+0.00000000E+00,+3.23756305E+00,+3.14159265E+00,-2.08533002E+00,+0.00000000E+00,+2.08533002E+00,+3.14159265E+00
+1.39000000E+00,+0.00000000E+00,-3.24026079E+00,+0.00000000E+00,+3.24026079E+00,+3.14159265E+00,-2.08571868E+00,+0.00000000E+00,+2.08571868E+00,+3.14159265E+00
+1.39100000E+00,+0.00000000E+00,-3.24295796E+00,+0.00000000E+00,+3.24295796E+00,+3.14159265E+00,-2.08610585E+00,+0.00000000E+00,+2.08610585E+00,+3.14159265E+00
+1.39200000E+00,+0.00000000E+00,-3.24565457E+00,+0.00000000E+00,+3.24565457E+00,+3.14159265E+00,-2.08649153E+00,+0.00000000E+00,+2.08649153E+00,+3.14159265E+00
+1.39300000E+00,+0.00000000E+00,-3.24835059E+00,+0.00000000E+00,+3.24835059E+00,+3.14159265E+00,-2.08687572E+00,+0.00000000E+00,+2.08687572E+00,+3.14159265E+00
+1.39400000E+00,+0.00000000E+00,-3.25104601E+00,+0.00000000E+00,+3.25104601E+00,+3.14159265E+00,-2.08725841E+00,+0.00000000E+00,+2.08725841E+00,+3.14159265E+00
+1.39500000E+00,+0.00000000E+00,-3.25374083E+00,+0.00000000E+00,+3.25374083E+00,+3.14159265E+00,-2.08763962E+00,+0.00000000E+00,+2.08763962E+00,+3.14159265E+00
+1.39600000E+00,+0.00000000E+00,-3.25643502E+00,+0.00000000E+00,+3.25643502E+00,+3.14159265E+00,-2.08801934E+00,+0.00000000E+00,+2.08801934E+00,+3.14159265E+00
+1.39700000E+00,+0.00000000E+00,-3.25912857E+00,+0.00000000E+00,+3.25912857E+00,+3.14159265E+00,-2.08839756E+00,+0.00000000E+00,+2.08839756E+00,+3.14159265E+00
+1.39800000E+00,+0.00000000E+00,-3.26182148E+00,+0.00000000E+00,+3.26182148E+00,+3.14159265E+00,-2.08877429E+00,+0.00000000E+00,+2.08877429E+00,+3.14159265E+00
+1.39900000E+00,+0.00000000E+00,-3.26451372E+00,+0.00000000E+00,+3.26451372E+00,+3.14159265E+00,-2.08914952E+00,+0.00000000E+00,+2.08914952E+00,+3.14159265E+00
+1.40000000E+00,+0.00000000E+00,-3.26720529E+00,+0.00000000E+00,+3.26720529E+00,+3.14159265E+00,-2.08952326E+00,+0.00000000E+00,+2.08952326E+00,+3.14159265E+00
+1.40100000E+00,+0.00000000E+00,-3.26989617E+00,+0.00000000E+00,+3.26989617E+00,+3.14159265E+00,-2.08989551E+00,+0.00000000E+00,+2.08989551E+00,+3.14159265E+00
+1.40200000E+00,+0.00000000E+00,-3.27258635E+00,+0.00000000E+00,+3.27258635E+00,+3.14159265E+00,-2.09026627E+00,+0.00000000E+00,+2.09026627E+00,+3.14159265E+00
+1.40300000E+00,+0.00000000E+00,-3.27527583E+00,+0.00000000E+00,+3.27527583E+00,+3.14159265E+00,-2.09063553E+00,+0.00000000E+00,+2.09063553E+00,+3.14159265E+00
+1.40400000E+00,+0.00000000E+00,-3.27796458E+00,+0.00000000E+00,+3.27796458E+00,+3.14159265E+00,-2.09100329E+00,+0.00000000E+00,+2.09100329E+00,+3.14159265E+00
+1.40500000E+00,+0.00000000E+00,-3.28065259E+00,+0.00000000E+00,+3.28065259E+00,+3.14159265E+00,-2.09136956E+00,+0.00000000E+00,+2.09136956E+00,+3.14159265E+00
+1.40600000E+00,+0.00000000E+00,-3.28333985E+00,+0.00000000E+00,+3.28333985E+00,+3.14159265E+00,-2.09173434E+00,+0.00000000E+00,+2.09173434E+00,+3.14159265E+00
+1.40700000E+00,+0.00000000E+00,-3.28602636E+00,+0.00000000E+00,+3.28602636E+00,+3.14159265E+00,-2.09209762E+00,+0.00000000E+00,+2.09209762E+00,+3.14159265E+00
+1.40800000E+00,+0.00000000E+00,-3.28871209E+00,+0.00000000E+00,+3.28871209E+00,+3.14159265E+00,-2.09245940E+00,+0.00000000E+00,+2.09245940E+00,+3.14159265E+00
+1.40900000E+00,+0.00000000E+00,-3.29139704E+00,+0.00000000E+00,+3.29139704E+00,+3.14159265E+00,-2.09281969E+00,+0.00000000E+00,+2.09281969E+00,+3.14159265E+00
+1.41000000E+00,+0.00000000E+00,-3.29408119E+00,+0.00000000E+00,+3.29408119E+00,+3.14159265E+00,-2.09317849E+00,+0.00000000E+00,+2.09317849E+00,+3.14159265E+00
+1.41100000E+00,+0.00000000E+00,-3.29676453E+00,+0.00000000E+00,+3.29676453E+00,+3.14159265E+00,-2.09353579E+00,+0.00000000E+00,+2.09353579E+00,+3.14159265E+00
+1.41200000E+00,+0.00000000E+00,-3.29944705E+00,+0.00000000E+00,+3.29944705E+00,+3.14159265E+00,-2.09389160E+00,+0.00000000E+00,+2.09389160E+00,+3.14159265E+00
+1.41300000E+00,+0.00000000E+00,-3.30212874E+00,+0.00000000E+00,+3.30212874E+00,+3.14159265E+00,-2.09424591E+00,+0.00000000E+00,+2.09424591E+00,+3.14159265E+00
+1.41400000E+00,+0.00000000E+00,-3.30480959E+00,+0.00000000E+00,+3.30480959E+00,+3.14159265E+00,-2.09459873E+00,+0.00000000E+00,+2.09459873E+00,+3.14159265E+00
+1.41500000E+00,+0.00000000E+00,-3.30748959E+00,+0.00000000E+00,+3.30748959E+00,+3.14159265E+00,-2.09495005E+00,+0.00000000E+00,+2.09495005E+00,+3.14159265E+00
+1.41600000E+00,+0.00000000E+00,-3.31016871E+00,+0.00000000E+00,+3.31016871E+00,+3.14159265E+00,-2.09529988E+00,+0.00000000E+00,+2.09529988E+00,+3.14159265E+00
+1.41700000E+00,+0.00000000E+00,-3.31284696E+00,+0.00000000E+00,+3.31284696E+00,+3.14159265E+00,-2.09564822E+00,+0.00000000E+00,+2.09564822E+00,+3.14159265E+00
+1.41800000E+00,+0.00000000E+00,-3.31552432E+00,+0.00000000E+00,+3.31552432E+00,+3.14159265E+00,-2.09599506E+00,+0.00000000E+00,+2.09599506E+00,+3.14159265E+00
+1.41900000E+00,+0.00000000E+00,-3.31820078E+00,+0.00000000E+00,+3.31820078E+00,+3.14159265E+00,-2.09634041E+00,+0.00000000E+00,+2.09634041E+00,+3.14159265E+00
+1.42000000E+00,+0.00000000E+00,-3.32087633E+00,+0.00000000E+00,+3.32087633E+00,+3.14159265E+00,-2.09668427E+00,+0.00000000E+00,+2.09668427E+00,+3.14159265E+00
+1.42100000E+00,+0.00000000E+00,-3.32355096E+00,+0.00000000E+00,+3.32355096E+00,+3.14159265E+00,-2.09702664E+00,+0.00000000E+00,+2.09702664E+00,+3.14159265E+00
+1.42200000E+00,+0.00000000E+00,-3.32622465E+00,+0.00000000E+00,+3.32622465E+00,+3.14159265E+00,-2.09736752E+00,+0.00000000E+00,+2.09736752E+00,+3.14159265E+00
+1.42300000E+00,+0.00000000E+00,-3.32889739E+00,+0.00000000E+00,+3.32889739E+00,+3.14159265E+00,-2.09770690E+00,+0.00000000E+00,+2.09770690E+00,+3.14159265E+00
+1.42400000E+00,+0.00000000E+00,-3.33156918E+00,+0.00000000E+00,+3.33156918E+00,+3.14159265E+00,-2.09804480E+00,+0.00000000E+00,+2.09804480E+00,+3.14159265E+00
+1.42500000E+00,+0.00000000E+00,-3.33424000E+00,+0.00000000E+00,+3.33424000E+00,+3.14159265E+00,-2.09838120E+00,+0.00000000E+00,+2.09838120E+00,+3.14159265E+00
+1.42600000E+00,+0.00000000E+00,-3.33690985E+00,+0.00000000E+00,+3.33690985E+00,+3.14159265E+00,-2.09871612E+00,+0.00000000E+00,+2.09871612E+00,+3.14159265E+00
+1.42700000E+00,+0.00000000E+00,-3.33957870E+00,+0.00000000E+00,+3.33957870E+00,+3.14159265E+00,-2.09904954E+00,+0.00000000E+00,+2.09904954E+00,+3.14159265E+00
+1.42800000E+00,+0.00000000E+00,-3.34224655E+00,+0.00000000E+00,+3.34224655E+00,+3.14159265E+00,-2.09938148E+00,+0.00000000E+00,+2.09938148E+00,+3.14159265E+00
+1.42900000E+00,+0.00000000E+00,-3.34491340E+00,+0.00000000E+00,+3.34491340E+00,+3.14159265E+00,-2.09971193E+00,+0.00000000E+00,+2.09971193E+00,+3.14159265E+00
+1.43000000E+00,+0.00000000E+00,-3.34757922E+00,+0.00000000E+00,+3.34757922E+00,+3.14159265E+00,-2.10004090E+00,+0.00000000E+00,+2.10004090E+00,+3.14159265E+00
+1.43100000E+00,+0.00000000E+00,-3.35024401E+00,+0.00000000E+00,+3.35024401E+00,+3.14159265E+00,-2.10036838E+00,+0.00000000E+00,+2.10036838E+00,+3.14159265E+00
+1.43200000E+00,+0.00000000E+00,-3.35290775E+00,+0.00000000E+00,+3.35290775E+00,+3.14159265E+00,-2.10069437E+00,+0.00000000E+00,+2.10069437E+00,+3.14159265E+00
+1.43300000E+00,+0.00000000E+00,-3.35557044E+00,+0.00000000E+00,+3.35557044E+00,+3.14159265E+00,-2.10101888E+00,+0.00000000E+00,+2.10101888E+00,+3.14159265E+00
+1.43400000E+00,+0.00000000E+00,-3.35823207E+00,+0.00000000E+00,+3.35823207E+00,+3.14159265E+00,-2.10134191E+00,+0.00000000E+00,+2.10134191E+00,+3.14159265E+00
+1.43500000E+00,+0.00000000E+00,-3.36089263E+00,+0.00000000E+00,+3.36089263E+00,+3.14159265E+00,-2.10166345E+00,+0.00000000E+00,+2.10166345E+00,+3.14159265E+00
+1.43600000E+00,+0.00000000E+00,-3.36355209E+00,+0.00000000E+00,+3.36355209E+00,+3.14159265E+00,-2.10198351E+00,+0.00000000E+00,+2.10198351E+00,+3.14159265E+00
+1.43700000E+00,+0.00000000E+00,-3.36621047E+00,+0.00000000E+00,+3.36621047E+00,+3.14159265E+00,-2.10230209E+00,+0.00000000E+00,+2.10230209E+00,+3.14159265E+00
+1.43800000E+00,+0.00000000E+00,-3.36886773E+00,+0.00000000E+00,+3.36886773E+00,+3.14159265E+00,-2.10261919E+00,+0.00000000E+00,+2.10261919E+00,+3.14159265E+00
+1.43900000E+00,+0.00000000E+00,-3.37152389E+00,+0.00000000E+00,+3.37152389E+00,+3.14159265E+00,-2.10293481E+00,+0.00000000E+00,+2.10293481E+00,+3.14159265E+00
+1.44000000E+00,+0.00000000E+00,-3.37417891E+00,+0.00000000E+00,+3.37417891E+00,+3.14159265E+00,-2.10324896E+00,+0.00000000E+00,+2.10324896E+00,+3.14159265E+00
+1.44100000E+00,+0.00000000E+00,-3.37683280E+00,+0.00000000E+00,+3.37683280E+00,+3.14159265E+00,-2.10356162E+00,+0.00000000E+00,+2.10356162E+00,+3.14159265E+00
+1.44200000E+00,+0.00000000E+00,-3.37948554E+00,+0.00000000E+00,+3.37948554E+00,+3.14159265E+00,-2.10387281E+00,+0.00000000E+00,+2.10387281E+00,+3.14159265E+00
+1.44300000E+00,+0.00000000E+00,-3.38213713E+00,+0.00000000E+00,+3.38213713E+00,+3.14159265E+00,-2.10418252E+00,+0.00000000E+00,+2.10418252E+00,+3.14159265E+00
+1.44400000E+00,+0.00000000E+00,-3.38478755E+00,+0.00000000E+00,+3.38478755E+00,+3.14159265E+00,-2.10449076E+00,+0.00000000E+00,+2.10449076E+00,+3.14159265E+00
+1.44500000E+00,+0.00000000E+00,-3.38743679E+00,+0.00000000E+00,+3.38743679E+00,+3.14159265E+00,-2.10479753E+00,+0.00000000E+00,+2.10479753E+00,+3.14159265E+00
+1.44600000E+00,+0.00000000E+00,-3.39008484E+00,+0.00000000E+00,+3.39008484E+00,+3.14159265E+00,-2.10510282E+00,+0.00000000E+00,+2.10510282E+00,+3.14159265E+00
+1.44700000E+00,+0.00000000E+00,-3.39273170E+00,+0.00000000E+00,+3.39273170E+00,+3.14159265E+00,-2.10540665E+00,+0.00000000E+00,+2.10540665E+00,+3.14159265E+00
+1.44800000E+00,+0.00000000E+00,-3.39537735E+00,+0.00000000E+00,+3.39537735E+00,+3.14159265E+00,-2.10570900E+00,+0.00000000E+00,+2.10570900E+00,+3.14159265E+00
+1.44900000E+00,+0.00000000E+00,-3.39802179E+00,+0.00000000E+00,+3.39802179E+00,+3.14159265E+00,-2.10600989E+00,+0.00000000E+00,+2.10600989E+00,+3.14159265E+00
+1.45000000E+00,+0.00000000E+00,-3.40066500E+00,+0.00000000E+00,+3.40066500E+00,+3.14159265E+00,-2.10630930E+00,+0.00000000E+00,+2.10630930E+00,+3.14159265E+00
+1.45100000E+00,+0.00000000E+00,-3.40330697E+00,+0.00000000E+00,+3.40330697E+00,+3.14159265E+00,-2.10660725E+00,+0.00000000E+00,+2.10660725E+00,+3.14159265E+00
+1.45200000E+00,+0.00000000E+00,-3.40594770E+00,+0.00000000E+00,+3.40594770E+00,+3.14159265E+00,-2.10690374E+00,+0.00000000E+00,+2.10690374E+00,+3.14159265E+00
+1.45300000E+00,+0.00000000E+00,-3.40858717E+00,+0.00000000E+00,+3.40858717E+00,+3.14159265E+00,-2.10719876E+00,+0.00000000E+00,+2.10719876E+00,+3.14159265E+00
+1.45400000E+00,+0.00000000E+00,-3.41122538E+00,+0.00000000E+00,+3.41122538E+00,+3.14159265E+00,-2.10749232E+00,+0.00000000E+00,+2.10749232E+00,+3.14159265E+00
+1.45500000E+00,+0.00000000E+00,-3.41386232E+00,+0.00000000E+00,+3.41386232E+00,+3.14159265E+00,-2.10778441E+00,+0.00000000E+00,+2.10778441E+00,+3.14159265E+00
+1.45600000E+00,+0.00000000E+00,-3.41649796E+00,+0.00000000E+00,+3.41649796E+00,+3.14159265E+00,-2.10807505E+00,+0.00000000E+00,+2.10807505E+00,+3.14159265E+00
+1.45700000E+00,+0.00000000E+00,-3.41913232E+00,+0.00000000E+00,+3.41913232E+00,+3.14159265E+00,-2.10836423E+00,+0.00000000E+00,+2.10836423E+00,+3.14159265E+00
+1.45800000E+00,+0.00000000E+00,-3.42176537E+00,+0.00000000E+00,+3.42176537E+00,+3.14159265E+00,-2.10865195E+00,+0.00000000E+00,+2.10865195E+00,+3.14159265E+00
+1.45900000E+00,+0.00000000E+00,-3.42439711E+00,+0.00000000E+00,+3.42439711E+00,+3.14159265E+00,-2.10893821E+00,+0.00000000E+00,+2.10893821E+00,+3.14159265E+00
+1.46000000E+00,+0.00000000E+00,-3.42702753E+00,+0.00000000E+00,+3.42702753E+00,+3.14159265E+00,-2.10922302E+00,+0.00000000E+00,+2.10922302E+00,+3.14159265E+00
+1.46100000E+00,+0.00000000E+00,-3.42965662E+00,+0.00000000E+00,+3.42965662E+00,+3.14159265E+00,-2.10950638E+00,+0.00000000E+00,+2.10950638E+00,+3.14159265E+00
+1.46200000E+00,+0.00000000E+00,-3.43228437E+00,+0.00000000E+00,+3.43228437E+00,+3.14159265E+00,-2.10978828E+00,+0.00000000E+00,+2.10978828E+00,+3.14159265E+00
+1.46300000E+00,+0.00000000E+00,-3.43491076E+00,+0.00000000E+00,+3.43491076E+00,+3.14159265E+00,-2.11006874E+00,+0.00000000E+00,+2.11006874E+00,+3.14159265E+00
+1.46400000E+00,+0.00000000E+00,-3.43753580E+00,+0.00000000E+00,+3.43753580E+00,+3.14159265E+00,-2.11034774E+00,+0.00000000E+00,+2.11034774E+00,+3.14159265E+00
+1.46500000E+00,+0.00000000E+00,-3.44015947E+00,+0.00000000E+00,+3.44015947E+00,+3.14159265E+00,-2.11062530E+00,+0.00000000E+00,+2.11062530E+00,+3.14159265E+00
+1.46600000E+00,+0.00000000E+00,-3.44278176E+00,+0.00000000E+00,+3.44278176E+00,+3.14159265E+00,-2.11090141E+00,+0.00000000E+00,+2.11090141E+00,+3.14159265E+00
+1.46700000E+00,+0.00000000E+00,-3.44540267E+00,+0.00000000E+00,+3.44540267E+00,+3.14159265E+00,-2.11117607E+00,+0.00000000E+00,+2.11117607E+00,+3.14159265E+00
+1.46800000E+00,+0.00000000E+00,-3.44802218E+00,+0.00000000E+00,+3.44802218E+00,+3.14159265E+00,-2.11144930E+00,+0.00000000E+00,+2.11144930E+00,+3.14159265E+00
+1.46900000E+00,+0.00000000E+00,-3.45064029E+00,+0.00000000E+00,+3.45064029E+00,+3.14159265E+00,-2.11172108E+00,+0.00000000E+00,+2.11172108E+00,+3.14159265E+00
+1.47000000E+00,+0.00000000E+00,-3.45325698E+00,+0.00000000E+00,+3.45325698E+00,+3.14159265E+00,-2.11199142E+00,+0.00000000E+00,+2.11199142E+00,+3.14159265E+00
+1.47100000E+00,+0.00000000E+00,-3.45587225E+00,+0.00000000E+00,+3.45587225E+00,+3.14159265E+00,-2.11226032E+00,+0.00000000E+00,+2.11226032E+00,+3.14159265E+00
+1.47200000E+00,+0.00000000E+00,-3.45848609E+00,+0.00000000E+00,+3.45848609E+00,+3.14159265E+00,-2.11252778E+00,+0.00000000E+00,+2.11252778E+00,+3.14159265E+00
+1.47300000E+00,+0.00000000E+00,-3.46109848E+00,+0.00000000E+00,+3.46109848E+00,+3.14159265E+00,-2.11279381E+00,+0.00000000E+00,+2.11279381E+00,+3.14159265E+00
+1.47400000E+00,+0.00000000E+00,-3.46370943E+00,+0.00000000E+00,+3.46370943E+00,+3.14159265E+00,-2.11305841E+00,+0.00000000E+00,+2.11305841E+00,+3.14159265E+00
+1.47500000E+00,+0.00000000E+00,-3.46631892E+00,+0.00000000E+00,+3.46631892E+00,+3.14159265E+00,-2.11332157E+00,+0.00000000E+00,+2.11332157E+00,+3.14159265E+00
+1.47600000E+00,+0.00000000E+00,-3.46892694E+00,+0.00000000E+00,+3.46892694E+00,+3.14159265E+00,-2.11358330E+00,+0.00000000E+00,+2.11358330E+00,+3.14159265E+00
+1.47700000E+00,+0.00000000E+00,-3.47153349E+00,+0.00000000E+00,+3.47153349E+00,+3.14159265E+00,-2.11384360E+00,+0.00000000E+00,+2.11384360E+00,+3.14159265E+00
+1.47800000E+00,+0.00000000E+00,-3.47413856E+00,+0.00000000E+00,+3.47413856E+00,+3.14159265E+00,-2.11410248E+00,+0.00000000E+00,+2.11410248E+00,+3.14159265E+00
+1.47900000E+00,+0.00000000E+00,-3.47674213E+00,+0.00000000E+00,+3.47674213E+00,+3.14159265E+00,-2.11435993E+00,+0.00000000E+00,+2.11435993E+00,+3.14159265E+00
